date,team,opponent,goals_for,goals_against,match_type,tournament,country
2021-11-16,Peru,Venezuela,2,1,away,FIFA World Cup qualification,Venezuela
2021-11-16,Paraguay,Colombia,0,0,away,FIFA World Cup qualification,Colombia
2021-11-16,Brazil,Argentina,0,0,away,FIFA World Cup qualification,Argentina
2021-11-16,Ecuador,Chile,2,0,away,FIFA World Cup qualification,Chile
2021-11-16,Belgium,Wales,1,1,away,FIFA World Cup qualification,Wales
2021-11-16,Iran,Syria,3,0,away,FIFA World Cup qualification,Jordan
2021-11-16,Uruguay,Bolivia,0,3,away,FIFA World Cup qualification,Bolivia
2021-11-16,United Arab Emirates,Lebanon,1,0,away,FIFA World Cup qualification,Lebanon
2021-11-16,Kyrgyzstan,Bahrain,2,4,away,Friendly,Bahrain
2021-11-16,Jordan,Belarus,0,1,away,Friendly,Belarus
2021-11-16,Tajikistan,Kazakhstan,0,1,away,Friendly,Kazakhstan
2021-11-16,Gambia,New Zealand,0,2,away,Friendly,United Arab Emirates
2021-11-16,Afghanistan,Indonesia,1,0,away,Friendly,Turkey
2021-11-16,Bangladesh,Sri Lanka,1,2,away,Mahinda Rajapaksa Cup,Sri Lanka
2021-11-16,Burkina Faso,Algeria,2,2,away,FIFA World Cup qualification,Algeria
2021-11-16,Equatorial Guinea,Mauritania,1,1,away,FIFA World Cup qualification,Mauritania
2021-11-16,Seychelles,Maldives,0,0,away,Mahinda Rajapaksa Cup,Sri Lanka
2021-11-16,Central African Republic,Liberia,1,3,away,FIFA World Cup qualification,Morocco
2021-11-16,Cape Verde,Nigeria,1,1,away,FIFA World Cup qualification,Nigeria
2021-11-16,Malawi,Mozambique,0,1,away,FIFA World Cup qualification,Benin
2021-11-16,Ivory Coast,Cameroon,0,1,away,FIFA World Cup qualification,Cameroon
2021-11-16,Gabon,Egypt,1,2,away,FIFA World Cup qualification,Egypt
2021-11-16,Angola,Libya,1,1,away,FIFA World Cup qualification,Libya
2021-11-16,Guinea,Morocco,0,3,away,FIFA World Cup qualification,Morocco
2021-11-16,Zambia,Tunisia,1,3,away,FIFA World Cup qualification,Tunisia
2021-11-16,South Korea,Iraq,3,0,away,FIFA World Cup qualification,Qatar
2021-11-19,Seychelles,Sri Lanka,3,3,away,Mahinda Rajapaksa Cup,Sri Lanka
2021-11-25,Myanmar,Indonesia,1,4,away,Friendly,Turkey
2021-11-30,Syria,United Arab Emirates,1,2,away,Arab Cup,Qatar
2021-11-30,Oman,Iraq,1,1,away,Arab Cup,Qatar
2021-11-30,Bahrain,Qatar,0,1,away,Arab Cup,Qatar
2021-11-30,Mauritania,Tunisia,1,5,away,Arab Cup,Qatar
2021-12-01,Lebanon,Egypt,0,1,away,Arab Cup,Qatar
2021-12-01,Sudan,Algeria,0,4,away,Arab Cup,Qatar
2021-12-01,Palestine,Morocco,0,4,away,Arab Cup,Qatar
2021-12-01,Jordan,Saudi Arabia,1,0,away,Arab Cup,Qatar
2021-12-03,Iraq,Bahrain,0,0,away,Arab Cup,Qatar
2021-12-03,Oman,Qatar,1,2,away,Arab Cup,Qatar
2021-12-03,United Arab Emirates,Mauritania,1,0,away,Arab Cup,Qatar
2021-12-03,Tunisia,Syria,0,2,away,Arab Cup,Qatar
2021-12-04,Ecuador,El Salvador,1,1,away,Friendly,United States
2021-12-04,Morocco,Jordan,4,0,away,Arab Cup,Qatar
2021-12-04,Saudi Arabia,Palestine,1,1,away,Arab Cup,Qatar
2021-12-04,Algeria,Lebanon,2,0,away,Arab Cup,Qatar
2021-12-04,Egypt,Sudan,5,0,away,Arab Cup,Qatar
2021-12-05,Thailand,Timor-Leste,2,0,away,AFF Championship,Singapore
2021-12-05,Myanmar,Singapore,0,3,away,AFF Championship,Singapore
2021-12-06,Vietnam,Laos,2,0,away,AFF Championship,Singapore
2021-12-06,Malaysia,Cambodia,3,1,away,AFF Championship,Singapore
2021-12-06,United Arab Emirates,Tunisia,0,1,away,Arab Cup,Qatar
2021-12-06,Iraq,Qatar,0,3,away,Arab Cup,Qatar
2021-12-06,Bahrain,Oman,0,3,away,Arab Cup,Qatar
2021-12-06,Mauritania,Syria,2,1,away,Arab Cup,Qatar
2021-12-07,Palestine,Jordan,1,5,away,Arab Cup,Qatar
2021-12-07,Saudi Arabia,Morocco,0,1,away,Arab Cup,Qatar
2021-12-07,Egypt,Algeria,1,1,away,Arab Cup,Qatar
2021-12-07,Sudan,Lebanon,0,1,away,Arab Cup,Qatar
2021-12-08,Chile,Mexico,2,2,away,Friendly,United States
2021-12-08,Timor-Leste,Myanmar,0,2,away,AFF Championship,Singapore
2021-12-08,Philippines,Singapore,1,2,away,AFF Championship,Singapore
2021-12-09,Laos,Malaysia,0,4,away,AFF Championship,Singapore
2021-12-09,Uganda,Tanzania,2,0,away,Friendly,Tanzania
2021-12-09,Cambodia,Indonesia,2,4,away,AFF Championship,Singapore
2021-12-10,United Arab Emirates,Qatar,0,5,away,Arab Cup,Qatar
2021-12-10,Oman,Tunisia,1,2,away,Arab Cup,Qatar
2021-12-11,Myanmar,Thailand,0,4,away,AFF Championship,Singapore
2021-12-11,Philippines,Timor-Leste,7,0,away,AFF Championship,Singapore
2021-12-11,Chile,El Salvador,1,0,away,Friendly,United States
2021-12-11,Jordan,Egypt,1,3,away,Arab Cup,Qatar
2021-12-11,Algeria,Morocco,2,2,away,Arab Cup,Qatar
2021-12-12,Indonesia,Laos,5,1,away,AFF Championship,Singapore
2021-12-12,Malaysia,Vietnam,0,3,away,AFF Championship,Singapore
2021-12-14,Thailand,Philippines,2,1,away,AFF Championship,Singapore
2021-12-14,Timor-Leste,Singapore,0,2,away,AFF Championship,Singapore
2021-12-15,Egypt,Tunisia,0,1,away,Arab Cup,Qatar
2021-12-15,Algeria,Qatar,2,1,away,Arab Cup,Qatar
2021-12-15,Laos,Cambodia,0,3,away,AFF Championship,Singapore
2021-12-15,Vietnam,Indonesia,0,0,away,AFF Championship,Singapore
2021-12-18,Philippines,Myanmar,3,2,away,AFF Championship,Singapore
2021-12-18,Thailand,Singapore,2,0,away,AFF Championship,Singapore
2021-12-18,Algeria,Tunisia,2,0,away,Arab Cup,Qatar
2021-12-18,Egypt,Qatar,0,0,away,Arab Cup,Qatar
2021-12-18,Bosnia and Herzegovina,United States,0,1,away,Friendly,United States
2021-12-19,Cambodia,Vietnam,0,4,away,AFF Championship,Singapore
2021-12-19,Indonesia,Malaysia,4,1,away,AFF Championship,Singapore
2021-12-22,Indonesia,Singapore,1,1,away,AFF Championship,Singapore
2021-12-23,Thailand,Vietnam,2,0,away,AFF Championship,Singapore
2021-12-25,Indonesia,Singapore,4,2,away,AFF Championship,Singapore
2021-12-26,Vietnam,Thailand,0,0,away,AFF Championship,Singapore
2021-12-29,Thailand,Indonesia,4,0,away,AFF Championship,Singapore
2021-12-30,Ethiopia,Sudan,3,2,away,Friendly,Cameroon
2021-12-30,Burkina Faso,Mauritania,0,0,away,Friendly,United Arab Emirates
2021-12-31,Comoros,Malawi,1,2,away,Friendly,Saudi Arabia
2022-01-01,Indonesia,Thailand,2,2,away,AFF Championship,Singapore
2022-01-02,Burkina Faso,Gabon,3,0,away,Friendly,United Arab Emirates
2022-01-02,Zimbabwe,Sudan,0,0,away,Friendly,Cameroon
2022-01-03,Guinea,Rwanda,0,3,away,Friendly,Rwanda
2022-01-04,Gabon,Mauritania,1,1,away,Friendly,United Arab Emirates
2022-01-05,Ghana,Algeria,0,3,away,Friendly,Qatar
2022-01-06,Guinea,Rwanda,2,0,away,Friendly,Rwanda
2022-01-09,Burkina Faso,Cameroon,1,2,away,African Cup of Nations,Cameroon
2022-01-09,Cape Verde,Ethiopia,1,0,away,African Cup of Nations,Cameroon
2022-01-10,Gabon,Comoros,1,0,away,African Cup of Nations,Cameroon
2022-01-10,Ghana,Morocco,0,1,away,African Cup of Nations,Cameroon
2022-01-10,Zimbabwe,Senegal,0,1,away,African Cup of Nations,Cameroon
2022-01-10,Malawi,Guinea,0,1,away,African Cup of Nations,Cameroon
2022-01-11,Egypt,Nigeria,0,1,away,African Cup of Nations,Cameroon
2022-01-11,Guinea-Bissau,Sudan,0,0,away,African Cup of Nations,Cameroon
2022-01-11,Sierra Leone,Algeria,0,0,away,African Cup of Nations,Cameroon
2022-01-12,Mali,Tunisia,1,0,away,African Cup of Nations,Cameroon
2022-01-12,Uganda,Iceland,1,1,away,Friendly,Turkey
2022-01-12,Ivory Coast,Equatorial Guinea,1,0,away,African Cup of Nations,Cameroon
2022-01-12,Gambia,Mauritania,1,0,away,African Cup of Nations,Cameroon
2022-01-13,Burkina Faso,Cape Verde,1,0,away,African Cup of Nations,Cameroon
2022-01-13,Ethiopia,Cameroon,1,4,away,African Cup of Nations,Cameroon
2022-01-14,Guinea,Senegal,0,0,away,African Cup of Nations,Cameroon
2022-01-14,Zimbabwe,Malawi,1,2,away,African Cup of Nations,Cameroon
2022-01-14,Comoros,Morocco,0,2,away,African Cup of Nations,Cameroon
2022-01-14,Ghana,Gabon,1,1,away,African Cup of Nations,Cameroon
2022-01-15,Iceland,South Korea,1,5,away,Friendly,Turkey
2022-01-15,Sudan,Nigeria,1,3,away,African Cup of Nations,Cameroon
2022-01-15,Egypt,Guinea-Bissau,1,0,away,African Cup of Nations,Cameroon
2022-01-16,Mali,Gambia,1,1,away,African Cup of Nations,Cameroon
2022-01-16,Mauritania,Tunisia,0,4,away,African Cup of Nations,Cameroon
2022-01-16,Equatorial Guinea,Algeria,1,0,away,African Cup of Nations,Cameroon
2022-01-16,Honduras,Colombia,1,2,away,Friendly,United States
2022-01-16,Panama,Peru,1,1,away,Friendly,Peru
2022-01-16,Sierra Leone,Ivory Coast,2,2,away,African Cup of Nations,Cameroon
2022-01-17,Ethiopia,Burkina Faso,1,1,away,African Cup of Nations,Cameroon
2022-01-17,Cape Verde,Cameroon,1,1,away,African Cup of Nations,Cameroon
2022-01-18,Morocco,Gabon,2,2,away,African Cup of Nations,Cameroon
2022-01-18,Guinea,Zimbabwe,1,2,away,African Cup of Nations,Cameroon
2022-01-18,Comoros,Ghana,3,2,away,African Cup of Nations,Cameroon
2022-01-18,Uganda,Moldova,3,2,away,Friendly,Turkey
2022-01-18,Senegal,Malawi,0,0,away,African Cup of Nations,Cameroon
2022-01-19,Sudan,Egypt,0,1,away,African Cup of Nations,Cameroon
2022-01-19,Nigeria,Guinea-Bissau,2,0,away,African Cup of Nations,Cameroon
2022-01-20,Mauritania,Mali,0,2,away,African Cup of Nations,Cameroon
2022-01-20,Tunisia,Gambia,0,1,away,African Cup of Nations,Cameroon
2022-01-20,Equatorial Guinea,Sierra Leone,1,0,away,African Cup of Nations,Cameroon
2022-01-20,Moldova,South Korea,0,4,away,Friendly,Turkey
2022-01-20,Jamaica,Peru,0,3,away,Friendly,Peru
2022-01-20,Algeria,Ivory Coast,1,3,away,African Cup of Nations,Cameroon
2022-01-21,Trinidad and Tobago,Bolivia,0,5,away,Friendly,Bolivia
2022-01-21,Uganda,Iraq,0,1,away,Friendly,Iraq
2022-01-23,Gabon,Burkina Faso,1,1,away,African Cup of Nations,Cameroon
2022-01-23,Tunisia,Nigeria,1,0,away,African Cup of Nations,Cameroon
2022-01-24,Comoros,Cameroon,1,2,away,African Cup of Nations,Cameroon
2022-01-24,Gambia,Guinea,1,0,away,African Cup of Nations,Cameroon
2022-01-25,Malawi,Morocco,1,2,away,African Cup of Nations,Cameroon
2022-01-25,Cape Verde,Senegal,0,2,away,African Cup of Nations,Cameroon
2022-01-26,Egypt,Ivory Coast,0,0,away,African Cup of Nations,Cameroon
2022-01-26,Equatorial Guinea,Mali,0,0,away,African Cup of Nations,Cameroon
2022-01-27,Vietnam,Australia,0,4,away,FIFA World Cup qualification,Australia
2022-01-27,China,Japan,0,2,away,FIFA World Cup qualification,Japan
2022-01-27,Oman,Saudi Arabia,0,1,away,FIFA World Cup qualification,Saudi Arabia
2022-01-27,Syria,United Arab Emirates,0,2,away,FIFA World Cup qualification,United Arab Emirates
2022-01-27,Uruguay,Paraguay,1,0,away,FIFA World Cup qualification,Paraguay
2022-01-27,Argentina,Chile,2,1,away,FIFA World Cup qualification,Chile
2022-01-27,Brazil,Ecuador,1,1,away,FIFA World Cup qualification,Ecuador
2022-01-27,Iraq,Iran,0,1,away,FIFA World Cup qualification,Iran
2022-01-27,South Sudan,Uzbekistan,0,3,away,Friendly,United Arab Emirates
2022-01-27,Panama,Costa Rica,0,1,away,FIFA World Cup qualification,Costa Rica
2022-01-27,Uganda,Bahrain,1,3,away,Friendly,Bahrain
2022-01-27,Timor-Leste,Indonesia,1,4,away,Friendly,Indonesia
2022-01-27,South Korea,Lebanon,1,0,away,FIFA World Cup qualification,Lebanon
2022-01-27,El Salvador,United States,0,1,away,FIFA World Cup qualification,United States
2022-01-27,Canada,Honduras,2,0,away,FIFA World Cup qualification,Honduras
2022-01-27,Mexico,Jamaica,2,1,away,FIFA World Cup qualification,Jamaica
2022-01-28,New Zealand,Jordan,1,3,away,Friendly,United Arab Emirates
2022-01-28,Barbados,Suriname,0,1,away,Friendly,Suriname
2022-01-28,Peru,Colombia,1,0,away,FIFA World Cup qualification,Colombia
2022-01-28,Bolivia,Venezuela,1,4,away,FIFA World Cup qualification,Venezuela
2022-01-29,Libya,Kuwait,0,2,away,Friendly,Kuwait
2022-01-29,Mauritius,Nepal,0,1,away,Friendly,Nepal
2022-01-29,Belize,Nicaragua,0,4,away,Friendly,Nicaragua
2022-01-29,Tunisia,Burkina Faso,0,1,away,African Cup of Nations,Cameroon
2022-01-29,Gambia,Cameroon,0,2,away,African Cup of Nations,Cameroon
2022-01-30,El Salvador,Honduras,2,0,away,FIFA World Cup qualification,Honduras
2022-01-30,Jamaica,Panama,2,3,away,FIFA World Cup qualification,Panama
2022-01-30,United States,Canada,0,2,away,FIFA World Cup qualification,Canada
2022-01-30,Costa Rica,Mexico,0,0,away,FIFA World Cup qualification,Mexico
2022-01-30,Morocco,Egypt,1,2,away,African Cup of Nations,Cameroon
2022-01-30,Timor-Leste,Indonesia,0,3,away,Friendly,Indonesia
2022-01-30,Equatorial Guinea,Senegal,1,3,away,African Cup of Nations,Cameroon
2022-02-01,South Korea,Syria,2,0,away,FIFA World Cup qualification,United Arab Emirates
2022-02-01,Colombia,Argentina,0,1,away,FIFA World Cup qualification,Argentina
2022-02-01,Venezuela,Uruguay,1,4,away,FIFA World Cup qualification,Uruguay
2022-02-01,Chile,Bolivia,3,2,away,FIFA World Cup qualification,Bolivia
2022-02-01,Australia,Oman,2,2,away,FIFA World Cup qualification,Oman
2022-02-01,Saudi Arabia,Japan,0,2,away,FIFA World Cup qualification,Japan
2022-02-01,China,Vietnam,1,3,away,FIFA World Cup qualification,Vietnam
2022-02-01,United Arab Emirates,Iran,0,1,away,FIFA World Cup qualification,Iran
2022-02-01,Iraq,Lebanon,1,1,away,FIFA World Cup qualification,Lebanon
2022-02-01,Guyana,Suriname,1,2,away,Friendly,Suriname
2022-02-01,Belize,Nicaragua,1,1,away,Friendly,Nicaragua
2022-02-01,Mauritius,Nepal,0,1,away,Friendly,Nepal
2022-02-01,Libya,Kuwait,2,0,away,Friendly,Kuwait
2022-02-01,DR Congo,Bahrain,0,1,away,Friendly,Bahrain
2022-02-01,Ecuador,Peru,1,1,away,FIFA World Cup qualification,Peru
2022-02-01,Paraguay,Brazil,0,4,away,FIFA World Cup qualification,Brazil
2022-02-02,Canada,El Salvador,2,0,away,FIFA World Cup qualification,El Salvador
2022-02-02,Panama,Mexico,0,1,away,FIFA World Cup qualification,Mexico
2022-02-02,Honduras,United States,0,3,away,FIFA World Cup qualification,United States
2022-02-02,Senegal,Burkina Faso,3,1,away,African Cup of Nations,Cameroon
2022-02-02,Costa Rica,Jamaica,1,0,away,FIFA World Cup qualification,Jamaica
2022-02-03,Egypt,Cameroon,0,0,away,African Cup of Nations,Cameroon
2022-02-05,Burkina Faso,Cameroon,3,3,away,African Cup of Nations,Cameroon
2022-02-06,Egypt,Senegal,0,0,away,African Cup of Nations,Cameroon
2022-03-17,Solomon Islands,Cook Islands,2,0,away,FIFA World Cup qualification,Qatar
2022-03-18,Fiji,New Caledonia,2,1,away,FIFA World Cup qualification,Qatar
2022-03-18,Zambia,Iraq,1,3,away,Friendly,Iraq
2022-03-18,New Zealand,Papua New Guinea,1,0,away,FIFA World Cup qualification,Qatar
2022-03-19,Seychelles,Mauritius,0,0,away,Friendly,Mauritius
2022-03-21,New Caledonia,Papua New Guinea,0,1,away,FIFA World Cup qualification,Qatar
2022-03-21,Fiji,New Zealand,0,4,away,FIFA World Cup qualification,Qatar
2022-03-23,Eswatini,Somalia,3,0,away,African Cup of Nations qualification,Tanzania
2022-03-23,Lesotho,Seychelles,0,0,away,African Cup of Nations qualification,Mauritius
2022-03-23,South Sudan,Djibouti,4,2,away,African Cup of Nations qualification,Egypt
2022-03-23,Gambia,Chad,1,0,away,African Cup of Nations qualification,Cameroon
2022-03-23,Niger,Mozambique,1,1,away,Friendly,Mauritania
2022-03-23,Central African Republic,Tanzania,1,3,away,Friendly,Tanzania
2022-03-23,Mongolia,Laos,0,1,away,Friendly,Laos
2022-03-23,Cape Verde,Guadeloupe,2,0,away,Friendly,France
2022-03-23,Equatorial Guinea,Guinea-Bissau,0,3,away,Friendly,Portugal
2022-03-23,Grenada,Gibraltar,0,0,away,Friendly,Gibraltar
2022-03-23,India,Bahrain,1,2,away,Friendly,Bahrain
2022-03-23,Philippines,Malaysia,0,2,away,Friendly,Singapore
2022-03-24,São Tomé and Príncipe,Mauritius,0,3,away,African Cup of Nations qualification,Mauritius
2022-03-24,Czech Republic,Sweden,0,1,away,FIFA World Cup qualification,Sweden
2022-03-24,Austria,Wales,1,2,away,FIFA World Cup qualification,Wales
2022-03-24,Montenegro,Armenia,0,1,away,Friendly,Armenia
2022-03-24,Cuba,Guatemala,0,1,away,Friendly,Guatemala
2022-03-24,Serbia,Hungary,1,0,away,Friendly,Hungary
2022-03-24,Burkina Faso,Kosovo,0,5,away,Friendly,Kosovo
2022-03-24,Poland,Scotland,1,1,away,Friendly,Scotland
2022-03-24,Bangladesh,Maldives,0,2,away,Friendly,Maldives
2022-03-24,Nepal,Thailand,0,2,away,Friendly,Thailand
2022-03-24,Sierra Leone,Togo,0,3,away,Friendly,Turkey
2022-03-24,Cyprus,Estonia,0,0,away,UEFA Nations League,Estonia
2022-03-24,Kazakhstan,Moldova,2,1,away,UEFA Nations League,Moldova
2022-03-24,North Macedonia,Italy,1,0,away,FIFA World Cup qualification,Italy
2022-03-24,Benin,Liberia,4,0,away,Friendly,Turkey
2022-03-24,Peru,Uruguay,0,1,away,FIFA World Cup qualification,Uruguay
2022-03-24,Turkey,Portugal,1,3,away,FIFA World Cup qualification,Portugal
2022-03-24,Chile,Brazil,0,4,away,FIFA World Cup qualification,Brazil
2022-03-24,Ecuador,Paraguay,1,3,away,FIFA World Cup qualification,Paraguay
2022-03-24,El Salvador,Jamaica,1,1,away,FIFA World Cup qualification,Jamaica
2022-03-24,Honduras,Panama,1,1,away,FIFA World Cup qualification,Panama
2022-03-24,Canada,Costa Rica,0,1,away,FIFA World Cup qualification,Costa Rica
2022-03-24,Syria,Lebanon,3,0,away,FIFA World Cup qualification,Lebanon
2022-03-24,United Arab Emirates,Iraq,0,1,away,FIFA World Cup qualification,Saudi Arabia
2022-03-24,Iran,South Korea,0,2,away,FIFA World Cup qualification,South Korea
2022-03-24,United States,Mexico,0,0,away,FIFA World Cup qualification,Mexico
2022-03-24,Oman,Vietnam,1,0,away,FIFA World Cup qualification,Vietnam
2022-03-24,Japan,Australia,2,0,away,FIFA World Cup qualification,Australia
2022-03-24,Tahiti,Solomon Islands,1,3,away,FIFA World Cup qualification,Qatar
2022-03-24,Papua New Guinea,Fiji,2,1,away,FIFA World Cup qualification,Qatar
2022-03-24,New Caledonia,New Zealand,1,7,away,FIFA World Cup qualification,Qatar
2022-03-24,Bolivia,Colombia,0,3,away,FIFA World Cup qualification,Colombia
2022-03-24,Saudi Arabia,China,1,1,away,FIFA World Cup qualification,United Arab Emirates
2022-03-25,Azerbaijan,Malta,0,1,away,Friendly,Malta
2022-03-25,Slovakia,Norway,0,2,away,Friendly,Norway
2022-03-25,Greece,Romania,1,0,away,Friendly,Romania
2022-03-25,Lithuania,San Marino,2,1,away,Friendly,San Marino
2022-03-25,Kyrgyzstan,Uzbekistan,1,3,away,Navruz Cup,Uzbekistan
2022-03-25,Uganda,Tajikistan,1,1,away,Navruz Cup,Uzbekistan
2022-03-25,Barbados,Trinidad and Tobago,0,9,away,Friendly,Trinidad and Tobago
2022-03-25,Jersey,Alderney,6,1,away,Muratti Vase,Alderney
2022-03-25,Northern Ireland,Luxembourg,3,1,away,Friendly,Luxembourg
2022-03-25,Guinea,South Africa,0,0,away,Friendly,Belgium
2022-03-25,Kuwait,Latvia,1,1,away,Friendly,Malta
2022-03-25,Saint Kitts and Nevis,Andorra,0,1,away,Friendly,Andorra
2022-03-25,Zambia,Congo,3,1,away,Friendly,Turkey
2022-03-25,Algeria,Cameroon,1,0,away,FIFA World Cup qualification,Cameroon
2022-03-25,Morocco,DR Congo,1,1,away,FIFA World Cup qualification,DR Congo
2022-03-25,Ivory Coast,France,1,2,away,Friendly,France
2022-03-25,Nigeria,Ghana,0,0,away,FIFA World Cup qualification,Ghana
2022-03-25,Tunisia,Mali,1,0,away,FIFA World Cup qualification,Mali
2022-03-25,Senegal,Egypt,0,1,away,FIFA World Cup qualification,Egypt
2022-03-25,Georgia,Bosnia and Herzegovina,1,0,away,Friendly,Bosnia and Herzegovina
2022-03-25,Liechtenstein,Cape Verde,0,6,away,Friendly,Spain
2022-03-25,Ethiopia,Comoros,1,2,away,Friendly,Comoros
2022-03-25,Venezuela,Argentina,0,3,away,FIFA World Cup qualification,Argentina
2022-03-26,Niger,Libya,1,2,away,Friendly,Mauritania
2022-03-26,Albania,Spain,1,2,away,Friendly,Spain
2022-03-26,Malaysia,Singapore,1,2,away,Friendly,Singapore
2022-03-26,Belgium,Republic of Ireland,2,2,away,Friendly,Republic of Ireland
2022-03-26,Denmark,Netherlands,2,4,away,Friendly,Netherlands
2022-03-26,Mozambique,Mauritania,1,2,away,Friendly,Mauritania
2022-03-26,Faroe Islands,Gibraltar,0,0,away,Friendly,Gibraltar
2022-03-26,Bulgaria,Qatar,1,2,away,Friendly,Qatar
2022-03-26,Iceland,Finland,1,1,away,Friendly,Spain
2022-03-26,Guinea-Bissau,Angola,2,3,away,Friendly,Portugal
2022-03-26,Burundi,Bahrain,0,1,away,Friendly,Iran
2022-03-26,India,Belarus,0,3,away,Friendly,Bahrain
2022-03-26,Israel,Germany,0,2,away,Friendly,Germany
2022-03-26,Sudan,Central African Republic,0,0,away,Friendly,Tanzania
2022-03-26,Slovenia,Croatia,1,1,away,Friendly,Qatar
2022-03-26,Switzerland,England,1,2,away,Friendly,England
2022-03-27,Somalia,Eswatini,1,2,away,African Cup of Nations qualification,South Africa
2022-03-27,Seychelles,Lesotho,1,3,away,African Cup of Nations qualification,South Africa
